vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,posture,seat_type,seat_performance,belt_availability,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,total_backoff_level,seat_position_surprisal_bits,occupant_role_surprisal_bits,seat_track_position_surprisal_bits,seat_type_surprisal_bits,posture_surprisal_bits,belt_use_surprisal_bits,belt_anchorage_surprisal_bits,belt_failure_surprisal_bits,belt_availability_surprisal_bits,seat_performance_surprisal_bits,anomaly_score_bits,anomaly_percentile,anomaly_tier,dominant_contributor,dominant_contribution_bits,dominant_contribution_percent,occupant_state_vector
556175143.0,556175145.0,556175384.0,FRONT MIDDLE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,18.466172076934008,0,9.992466327314592,-0.0,0.5849625007211563,1.0,-0.0,-0.0,6.040746342343309,-0.0,0.84799690655495,-0.0,18.466172076934008,99.01832460732984,EXTREME,seat_position,9.992466327314592,54.112277767605796,FRONT MIDDLE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
852115259.0,852115262.0,851115339.0,FRONT LEFT SIDE,DRIVER,NOT ADJUSTABLE SEAT TRACK,NOT COLLECTED/UNKNOWN,BUCKET,DEFORMED BY OCCUPANT,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,18.447445195760498,0,0.672794206367598,-0.0,7.445203003030853,1.137503523749935,2.321928094887362,1.3219280948873622,3.209233056391156,0.016927121558869277,-0.0,2.321928094887362,18.447445195760498,98.98560209424085,HIGH,seat_track_position,7.445203003030853,40.3589923917588,FRONT LEFT SIDE|DRIVER|NOT ADJUSTABLE SEAT TRACK|NOT COLLECTED/UNKNOWN|BUCKET|DEFORMED BY OCCUPANT|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|NO UPPER ANCHOR
897000794.0,6511.0,134004722.0,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,BOX MOUNTED,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,18.349243451758085,0,0.672794206367598,-0.0,5.176714167104952,4.142957953842043,1.5849625007211563,0.5849625007211563,6.169925001442312,0.016927121558869277,-0.0,-0.0,18.349243451758085,98.95287958115183,HIGH,belt_anchorage,6.169925001442312,33.624955806290515,FRONT LEFT SIDE|DRIVER|NOT COLLECTED/UNKNOWN|NOT COLLECTED/UNKNOWN|BOX MOUNTED|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|POSITION UNKNOWN
791828356.0,791828357.0,791829978.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,OTHER ABNORMAL POSTURE,BUCKET,COMBINATION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,18.33541373724557,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,6.507794640198696,0.394052474149508,1.4241731740239048,0.016927121558869277,-0.0,6.92283213947754,18.33541373724557,98.92015706806284,HIGH,seat_performance,6.92283213947754,37.7566180871876,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|OTHER ABNORMAL POSTURE|BUCKET|COMBINATION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
599000018.0,599000024.0,599000021.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET WITH FOLD BACK,NO FAILURE,LAP BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,18.291998179669818,0,0.672794206367598,-0.0,2.6425397762979714,3.307898534983304,0.14684138832927113,3.9541963103868754,6.087462841250339,-0.0,0.84799690655495,0.632268215499513,18.291998179669818,98.88743455497382,HIGH,belt_anchorage,6.087462841250339,33.279375940547034,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET WITH FOLD BACK|NO FAILURE|LAP BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
897010850.0,897010851.0,897002152.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,LYING - SEAT BACK,BUCKET,DEFORMED BY OCCUPANT,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,18.090155575222933,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,8.791162888555018,0.34407966234536597,3.004413264502658,0.016927121558869277,-0.0,3.1473066987802936,18.090155575222933,98.85471204188482,HIGH,posture,8.791162888555018,48.59639184416843,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|LYING - SEAT BACK|BUCKET|DEFORMED BY OCCUPANT|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
852186221.0,852186224.0,851187896.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,OTHER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,17.94461874638891,0,2.2509993409134457,-0.0,1.632942529622978,0.3715588626119629,0.3219280948873623,2.4639470997597903,6.040746342343309,-0.0,4.169925001442312,0.6925714748077527,17.94461874638891,98.82198952879581,HIGH,belt_anchorage,6.040746342343309,33.663274922232155,FRONT RIGHT SIDE|PASSENGER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|OTHER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
651119337.0,651119338.0,651002847.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NOT COLLECTED/UNKNOWN,MID POSITION,17.890980673914815,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,2.7529071380352277,0.394052474149508,3.004413264502658,8.122180901259753,-0.0,0.5477927081306153,17.890980673914815,98.7892670157068,HIGH,belt_failure,8.122180901259753,45.3981872167687,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NOT COLLECTED/UNKNOWN|MID POSITION
328080762.0,328080764.0,347081519.0,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,NOT COLLECTED/UNKNOWN,BUCKET,UNKNOWN/UNMAPPED,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,17.872989069407883,0,2.2509993409134457,-0.0,1.598509032559104,0.2767093427308704,2.9917794931950317,2.643856189774725,2.9818526532897405,-0.0,-0.0,5.129283016944966,17.872989069407883,98.7565445026178,HIGH,seat_performance,5.129283016944966,28.698518177490804,FRONT RIGHT SIDE|PASSENGER|SEAT BETWEEN MIDDLE AND REAR|NOT COLLECTED/UNKNOWN|BUCKET|UNKNOWN/UNMAPPED|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|MID POSITION
554122870.0,554122873.0,554122976.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,NOT COLLECTED/UNKNOWN,17.855911744032433,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,2.7529071380352277,0.394052474149508,9.091876105752997,0.016927121558869277,-0.0,2.53051471669878,17.855911744032433,98.72382198952879,HIGH,belt_anchorage,9.091876105752997,50.91801659913313,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|NOT COLLECTED/UNKNOWN
897005965.0,897005971.0,897002598.0,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,NORMAL POSTURE,BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,OTHER FAILURE,NO UPPER ANCHOR,17.778818004042172,0,3.870069695954866,-0.0,0.08530731262450643,1.3741243060127908,0.7243655573865726,1.2479275134435857,0.1292830169449665,10.122180901259753,-0.0,0.225559700415131,17.778818004042172,98.69109947643979,HIGH,belt_failure,10.122180901259753,56.933936209698444,SECOND RIGHT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|NORMAL POSTURE|BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|OTHER FAILURE|NO UPPER ANCHOR
852191707.0,852191708.0,851191862.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,17.747353829478058,0,0.672794206367598,-0.0,2.1835354329609653,7.721099188707185,-0.0,1.0,5.169925001442312,-0.0,-0.0,1.0,17.747353829478058,98.65837696335078,HIGH,seat_type,7.721099188707185,43.505636180434784,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|SPLIT BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|MID POSITION
433468633.0,433468635.0,433469128.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BENCH WITH FOLD BACK,TRACK/ANCHOR FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,17.723638966539585,0,0.672794206367598,-0.0,2.0250513720553673,8.879583249612784,-0.0,-0.0,6.129283016944966,0.016927121558869277,-0.0,-0.0,17.723638966539585,98.60929319371728,HIGH,seat_type,8.879583249612784,50.10022640596847,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BENCH WITH FOLD BACK|TRACK/ANCHOR FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
554139463.0,554139465.0,554139938.0,FRONT LEFT SIDE,DRIVER,NOT ADJUSTABLE SEAT TRACK,NORMAL POSTURE,BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,NOT COLLECTED/UNKNOWN,17.723638966539585,0,0.672794206367598,-0.0,7.445203003030853,3.4594316186372973,-0.0,-0.0,6.129283016944966,0.016927121558869277,-0.0,-0.0,17.723638966539585,98.60929319371728,HIGH,seat_track_position,7.445203003030853,42.00719173464678,FRONT LEFT SIDE|DRIVER|NOT ADJUSTABLE SEAT TRACK|NORMAL POSTURE|BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|NOT COLLECTED/UNKNOWN
554123952.0,554123954.0,554124861.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,COMBINATION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,17.658553375067584,0,0.672794206367598,-0.0,2.0250513720553673,4.35602129355577,0.13124453327825267,0.523561956057013,5.409390936137702,0.016927121558869277,-0.0,4.523561956057013,17.658553375067584,98.56020942408377,HIGH,belt_anchorage,5.409390936137702,30.633262086889374,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|SPLIT BENCH WITH SEPARATE BACK CUSHIONS|COMBINATION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|POSITION UNKNOWN
852129164.0,852129165.0,851129215.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,17.599796641064202,0,0.672794206367598,-0.0,2.6425397762979714,8.262094845370179,-0.0,-0.0,6.022367813028454,-0.0,-0.0,-0.0,17.599796641064202,98.52748691099477,HIGH,seat_type,8.262094845370179,46.944263129114184,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
359816812.0,359816814.0,359821709.0,FRONT MIDDLE,PASSENGER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,SPLIT BENCH WITH FOLD BACK,DEFORMED BY OTHER OCCUPANT,LAP BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,17.59535073603301,0,9.992466327314592,-0.0,1.5849625007211563,-0.0,-0.0,-0.0,5.169925001442312,-0.0,0.84799690655495,-0.0,17.59535073603301,98.49476439790575,HIGH,seat_position,9.992466327314592,56.79037876097184,FRONT MIDDLE|PASSENGER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|SPLIT BENCH WITH FOLD BACK|DEFORMED BY OTHER OCCUPANT|LAP BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
349207455.0,349207456.0,433209625.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NOT COLLECTED/UNKNOWN,BUCKET,UNKNOWN/UNMAPPED,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,17.55260833567288,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,3.4318457869653978,2.7314060688243056,2.9818526532897405,-0.0,-0.0,4.846883286244242,17.55260833567288,98.46204188481676,HIGH,seat_performance,4.846883286244242,27.61346458345865,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NOT COLLECTED/UNKNOWN|BUCKET|UNKNOWN/UNMAPPED|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|MID POSITION
556169833.0,556169834.0,556169881.0,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,TRACK/ANCHOR FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL DOWN,17.51401808999517,0,0.672794206367598,-0.0,4.1364502968912245,0.308752706139629,4.137503523749935,0.24997825300834742,1.532180363642271,0.016927121558869277,-0.0,6.459431618637297,17.51401808999517,98.42931937172776,HIGH,seat_performance,6.459431618637297,36.88149450026678,FRONT LEFT SIDE|DRIVER|SEAT AT FORWARD MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|TRACK/ANCHOR FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL DOWN
651119286.0,651119288.0,651002642.0,FRONT MIDDLE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NO FAILURE,LAP BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,17.512888575841036,0,9.992466327314592,-0.0,0.5849625007211563,1.0,-0.0,-0.0,5.087462841250339,-0.0,0.84799690655495,-0.0,17.512888575841036,98.39659685863874,HIGH,seat_position,9.992466327314592,57.057785093768956,FRONT MIDDLE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|SPLIT BENCH WITH SEPARATE BACK CUSHIONS|NO FAILURE|LAP BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
360250421.0,360250424.0,362250572.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NOT COLLECTED/UNKNOWN,FULL UP,17.480726212063832,0,2.2509993409134457,-0.0,2.136604928242286,0.3569345447152755,2.5109619192773796,0.203533394085132,1.4241731740239048,8.122180901259753,-0.0,0.47533800954665795,17.480726212063832,98.36387434554975,HIGH,belt_failure,8.122180901259753,46.463635450422295,FRONT RIGHT SIDE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NOT COLLECTED/UNKNOWN|FULL UP
651119286.0,651119289.0,651002638.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,17.47224659134369,0,2.2509993409134457,-0.0,2.136604928242286,4.382469636822413,1.8073549220576042,2.807354922057604,2.2801079191927354,-0.0,-0.0,1.8073549220576042,17.47224659134369,98.33115183246073,HIGH,seat_type,4.382469636822413,25.082462143097434,FRONT RIGHT SIDE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|SPLIT BENCH WITH SEPARATE BACK CUSHIONS|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
852185117.0,852185119.0,531185669.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,LAP AND SHOULDER,TORN WEBBING,NO UPPER ANCHOR,17.389839099200707,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,0.19025980039563886,0.2420212280853805,3.209233056391156,7.662749282622455,-0.0,2.524955191356879,17.389839099200707,98.29842931937172,HIGH,belt_failure,7.662749282622455,44.0645208901022,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|LAP AND SHOULDER|TORN WEBBING|NO UPPER ANCHOR
852116058.0,852116061.0,851116412.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,DEFORMED BY INTRUSION,LAP BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,17.340202995530312,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,2.7529071380352277,2.0984037040609946,6.040746342343309,-0.0,0.84799690655495,2.53051471669878,17.340202995530312,98.26570680628272,HIGH,belt_anchorage,6.040746342343309,34.836652972865416,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|DEFORMED BY INTRUSION|LAP BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
360222758.0,360222761.0,362226081.0,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,NORMAL POSTURE,BUCKET,UNKNOWN/UNMAPPED,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,17.33573480826348,0,4.085575731706074,-0.0,0.0909736600474904,4.078951341394822,1.0,1.7369655941662063,3.004413264502658,0.016927121558869277,-0.0,3.321928094887362,17.33573480826348,98.23298429319371,HIGH,seat_position,4.085575731706074,23.567364042501325,SECOND LEFT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|NORMAL POSTURE|BUCKET|UNKNOWN/UNMAPPED|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
349207759.0,349207761.0,433209716.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NOT COLLECTED/UNKNOWN,POSITION UNKNOWN,17.17562060930996,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,0.19025980039563886,0.2420212280853805,4.410052065779252,8.122180901259753,-0.0,0.6504860734407383,17.17562060930996,98.20026178010471,HIGH,belt_failure,8.122180901259753,47.28900973078763,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NOT COLLECTED/UNKNOWN|POSITION UNKNOWN
599000082.0,599005642.0,599000579.0,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,OTHER ABNORMAL POSTURE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,17.154970388639708,0,3.870069695954866,-0.0,0.08530731262450643,4.452126818014064,0.84799690655495,3.1699250014423126,1.559619652606693,-0.0,-0.0,3.1699250014423126,17.154970388639708,98.1675392670157,HIGH,seat_type,4.452126818014064,25.9524016489258,SECOND RIGHT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|OTHER ABNORMAL POSTURE|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
347687645.0,347687648.0,878690331.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NOT COLLECTED/UNKNOWN,FULL DOWN,17.141783563033957,0,2.2509993409134457,-0.0,1.632942529622978,0.3715588626119629,0.3219280948873623,0.2885050933499121,1.532180363642271,8.122180901259753,-0.0,2.62148837674627,17.141783563033957,98.1348167539267,HIGH,belt_failure,8.122180901259753,47.38235593392473,FRONT RIGHT SIDE|PASSENGER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NOT COLLECTED/UNKNOWN|FULL DOWN
599037046.0,599037051.0,599038628.0,SECOND RIGHT,PASSENGER,SEAT AT MIDDLE TRACK POSITION,OTHER ABNORMAL POSTURE,BUCKET WITH FOLD BACK,DEFORMED BY CARGO,LAP AND SHOULDER BELT,LAP AND SHOULDER WITH CHILD SEAT,NOT COLLECTED/UNKNOWN,FULL DOWN,17.085223468234446,0,3.870069695954866,-0.0,5.7073591320808825,2.0,-0.0,-0.0,1.0,4.507794640198696,-0.0,-0.0,17.085223468234446,98.1020942408377,HIGH,seat_track_position,5.7073591320808825,33.40523548136341,SECOND RIGHT|PASSENGER|SEAT AT MIDDLE TRACK POSITION|OTHER ABNORMAL POSTURE|BUCKET WITH FOLD BACK|DEFORMED BY CARGO|LAP AND SHOULDER BELT|LAP AND SHOULDER WITH CHILD SEAT|NOT COLLECTED/UNKNOWN|FULL DOWN
556122984.0,556122985.0,556123117.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,NONE AVAILABLE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,17.083338769744323,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,3.498250867527825,2.3390522726785714,6.040746342343309,-0.0,1.3625700793847082,0.6704318429105057,17.083338769744323,98.06937172774869,HIGH,belt_anchorage,6.040746342343309,35.36045514148472,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|NONE AVAILABLE|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO SHOULDER BELT
347587027.0,347587028.0,878587307.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,OTHER ABNORMAL POSTURE,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,17.062855655205993,0,0.672794206367598,-0.0,1.8171717804178111,4.280107919192735,4.807354922057605,2.4854268271702415,2.2801079191927354,-0.0,-0.0,0.7198920808072649,17.062855655205993,98.03664921465969,HIGH,posture,4.807354922057605,28.174386627896297,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|OTHER ABNORMAL POSTURE|SPLIT BENCH WITH SEPARATE BACK CUSHIONS|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
897025111.0,897025113.0,897006670.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,LYING - SEAT BACK,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,17.059754457110394,0,2.2509993409134457,-0.0,1.632942529622978,0.3715588626119629,4.7369655941662066,2.4639470997597903,2.9818526532897405,-0.0,-0.0,2.62148837674627,17.059754457110394,98.00392670157068,HIGH,posture,4.7369655941662066,27.766903715263442,FRONT RIGHT SIDE|PASSENGER|SEAT AT REAR MOST POSITION|LYING - SEAT BACK|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|MID POSITION
328080762.0,328080763.0,347081520.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,UNKNOWN/UNMAPPED,LAP AND SHOULDER BELT,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,POSITION UNKNOWN,17.052879826190434,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,6.820178962415188,2.321928094887362,0.03476541816067664,-0.0,4.498250867527825,17.052879826190434,97.97120418848168,HIGH,belt_use,6.820178962415188,39.99429440615953,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|UNKNOWN/UNMAPPED|LAP AND SHOULDER BELT|NOT COLLECTED/UNKNOWN|NOT COLLECTED/UNKNOWN|POSITION UNKNOWN
599000008.0,599000239.0,599000289.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT FORWARD MOST POSITION,NORMAL POSTURE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,17.0332126696579,0,2.2509993409134457,-0.0,5.419538891513785,0.3219280948873623,1.0,1.5849625007211563,2.8708213409009966,-0.0,-0.0,3.584962500721156,17.0332126696579,97.93848167539268,HIGH,seat_track_position,5.419538891513785,31.817479160392782,FRONT RIGHT SIDE|PASSENGER|SEAT AT FORWARD MOST POSITION|NORMAL POSTURE|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
